,title,season,episode,url,seid
208,Cheers,09,22,view_episode_scripts.php?tv-show=cheers&episode=s09e22,s09e22
209,Cheers,09,23,view_episode_scripts.php?tv-show=cheers&episode=s09e23,s09e23
210,Cheers,09,24,view_episode_scripts.php?tv-show=cheers&episode=s09e24,s09e24
211,Cheers,09,25,view_episode_scripts.php?tv-show=cheers&episode=s09e25,s09e25
212,Cheers,09,26,view_episode_scripts.php?tv-show=cheers&episode=s09e26,s09e26
213,Cheers,09,27,view_episode_scripts.php?tv-show=cheers&episode=s09e27,s09e27
214,Cheers,10,01,view_episode_scripts.php?tv-show=cheers&episode=s10e01,s10e01
215,Cheers,10,02,view_episode_scripts.php?tv-show=cheers&episode=s10e02,s10e02
216,Cheers,10,03,view_episode_scripts.php?tv-show=cheers&episode=s10e03,s10e03
217,Cheers,10,04,view_episode_scripts.php?tv-show=cheers&episode=s10e04,s10e04
218,Cheers,10,05,view_episode_scripts.php?tv-show=cheers&episode=s10e05,s10e05
219,Cheers,10,06,view_episode_scripts.php?tv-show=cheers&episode=s10e06,s10e06
220,Cheers,10,07,view_episode_scripts.php?tv-show=cheers&episode=s10e07,s10e07
221,Cheers,10,08,view_episode_scripts.php?tv-show=cheers&episode=s10e08,s10e08
222,Cheers,10,09,view_episode_scripts.php?tv-show=cheers&episode=s10e09,s10e09
223,Cheers,10,10,view_episode_scripts.php?tv-show=cheers&episode=s10e10,s10e10
224,Cheers,10,11,view_episode_scripts.php?tv-show=cheers&episode=s10e11,s10e11
225,Cheers,10,12,view_episode_scripts.php?tv-show=cheers&episode=s10e12,s10e12
226,Cheers,10,13,view_episode_scripts.php?tv-show=cheers&episode=s10e13,s10e13
227,Cheers,10,14,view_episode_scripts.php?tv-show=cheers&episode=s10e14,s10e14
228,Cheers,10,15,view_episode_scripts.php?tv-show=cheers&episode=s10e15,s10e15
229,Cheers,10,16,view_episode_scripts.php?tv-show=cheers&episode=s10e16,s10e16
230,Cheers,10,17,view_episode_scripts.php?tv-show=cheers&episode=s10e17,s10e17
231,Cheers,10,18,view_episode_scripts.php?tv-show=cheers&episode=s10e18,s10e18
232,Cheers,10,19,view_episode_scripts.php?tv-show=cheers&episode=s10e19,s10e19
233,Cheers,10,20,view_episode_scripts.php?tv-show=cheers&episode=s10e20,s10e20
234,Cheers,10,21,view_episode_scripts.php?tv-show=cheers&episode=s10e21,s10e21
235,Cheers,10,22,view_episode_scripts.php?tv-show=cheers&episode=s10e22,s10e22
236,Cheers,10,23,view_episode_scripts.php?tv-show=cheers&episode=s10e23,s10e23
237,Cheers,10,24,view_episode_scripts.php?tv-show=cheers&episode=s10e24,s10e24
238,Cheers,10,25,view_episode_scripts.php?tv-show=cheers&episode=s10e25,s10e25
239,Cheers,11,01,view_episode_scripts.php?tv-show=cheers&episode=s11e01,s11e01
240,Cheers,11,02,view_episode_scripts.php?tv-show=cheers&episode=s11e02,s11e02
241,Cheers,11,03,view_episode_scripts.php?tv-show=cheers&episode=s11e03,s11e03
242,Cheers,11,04,view_episode_scripts.php?tv-show=cheers&episode=s11e04,s11e04
243,Cheers,11,05,view_episode_scripts.php?tv-show=cheers&episode=s11e05,s11e05
