,title,season,ep_index,conditional_entropy
1084,The Mary Tyler Moore Show,01,14,0.00042984823364600275
1085,The Mary Tyler Moore Show,01,15,0.0011324194315409809
1086,The Mary Tyler Moore Show,01,16,0.0012256950247924675
1087,The Mary Tyler Moore Show,01,17,0.0008958781599896341
1088,The Mary Tyler Moore Show,01,18,0.0011980802224569997
1089,The Mary Tyler Moore Show,01,19,0.0013898415642182693
1090,The Mary Tyler Moore Show,01,20,0.0010226863467447144
1091,The Mary Tyler Moore Show,01,21,0.0011283784983063564
1092,The Mary Tyler Moore Show,01,22,0.0008940765566888355
1093,The Mary Tyler Moore Show,01,23,0.001288189709692217
1094,Three's Company,01,0,0.0004889379383037986
1095,Three's Company,01,1,9.555188030487109e-05
1096,Three's Company,01,2,0.0
1097,Three's Company,01,3,8.725611373481519e-05
1098,Three's Company,01,4,0.0
1099,Three's Company,01,5,8.226139061851834e-05
1100,Cheers,01,0,0.0011511055449952524
1101,Cheers,01,1,0.0015563599097747386
1102,Cheers,01,2,0.0003859639239645716
1103,Cheers,01,3,0.0012374524573876388
1104,Cheers,01,4,0.0013175643926406628
1105,Cheers,01,5,0.0015592436892677224
1106,Cheers,01,6,0.001011157942678596
1107,Cheers,01,7,0.0006444289235820538
1108,Cheers,01,8,0.00042229860549076884
1109,Cheers,01,9,0.0001704493321486204
1110,Cheers,01,10,0.0007795148608139505
1111,Cheers,01,11,0.0007349618868496027
1112,Cheers,01,12,0.000853699838623925
1113,Cheers,01,13,0.0008083040462605355
1114,Cheers,01,14,0.0013165293104950104
1115,Cheers,01,15,0.00026495479736868353
1116,Cheers,01,16,0.00567105615041096
1117,Cheers,01,17,9.950551409226655e-05
1118,Cheers,01,18,0.0014317828003600536
1119,Cheers,01,19,0.0003449098440424553
1120,Cheers,01,20,0.0021594135706493977
1121,Cheers,01,21,0.0018527912112969995
1122,Cheers,02,0,0.00022631879727569973
1123,Cheers,02,1,0.00040024803333640527
1124,Cheers,02,2,0.0001944440825016345
1125,Cheers,02,3,0.0009812546807239596
1126,Cheers,02,4,0.0028086187191140605
1127,Cheers,02,5,0.0008042134409039585
1128,Cheers,02,6,0.0003679921408952428
1129,Cheers,02,7,0.0008770827958551136
1130,Cheers,02,8,0.0016386784425658578
1131,Cheers,02,9,0.0011274073068229882
1132,Cheers,02,10,0.00010917914902614717
1133,Cheers,02,11,0.001485665758068075
1134,Cheers,02,12,0.0001941396685211333
1135,Cheers,02,13,0.0020103907149177295
1136,Cheers,02,14,0.0011035172360861585
1137,Cheers,02,15,0.0013885579072076928
1138,Cheers,02,16,0.0002090601775694364
1139,Cheers,02,17,0.001342280938907717
1140,Cheers,02,18,0.0015721307974176431
1141,Cheers,02,19,0.0016286731476677166
1142,Cheers,02,20,0.019019268641573415
1143,Cheers,02,21,0.020083388285461495
1144,Cheers,03,0,0.0
1145,Cheers,03,1,0.0
1146,Cheers,03,2,0.006395056097250277
1147,Cheers,03,3,0.0005082420833304517
1148,Cheers,03,4,0.0017945941652236445
1149,Cheers,03,5,0.0010273683933543767
1150,Cheers,03,6,0.0015556134640508635
1151,Cheers,03,7,0.0010238674519994567
1152,Cheers,03,8,0.0009409731026312404
1153,Cheers,03,9,0.0015681988494730336
1154,Cheers,03,10,0.001950625262870808
1155,Cheers,03,11,0.0005603557436404699
1156,Cheers,03,12,0.0008493818208925795
1157,Cheers,03,13,0.001130089964033594
1158,Cheers,03,14,0.00010745508479465466
1159,Cheers,03,15,0.0015360475778346202
1160,Cheers,03,16,0.0005454241795297648
1161,Cheers,03,17,0.0012757284537476153
1162,Cheers,03,18,0.0010790255630874549
1163,Cheers,03,19,0.006089640642994335
1164,Cheers,03,20,0.0007911217715970436
1165,Cheers,03,21,0.0011957719827798846
1166,Cheers,03,22,0.001411257293266259
1167,Cheers,03,23,0.0010240878286675232
1168,Cheers,03,24,0.00016574127786525233
1169,Cheers,04,0,0.0014143846632261436
1170,Cheers,04,1,0.0007630244703883245
1171,Cheers,04,2,0.000594140240327595
1172,Cheers,04,3,0.0006093284324037616
1173,Cheers,04,4,0.0007410934181224677
1174,Cheers,04,5,0.0008342645495602071
1175,Cheers,04,6,0.0014236214911489565
1176,Cheers,04,7,0.0007256341174082274
1177,Cheers,04,8,0.0013921759710427398
1178,Cheers,04,9,0.0015758351977894645
1179,Cheers,04,10,0.0008772626670676022
1180,Cheers,04,11,0.0006999670943175257
1181,Cheers,04,12,0.0008869959754771243
1182,Cheers,04,13,0.0010571023487921179
1183,Cheers,04,14,0.0007865340620931698
1184,Cheers,04,15,0.0026209013508279857
1185,Cheers,04,16,0.0013316721100451805
1186,Cheers,04,17,0.0006305466997625972
1187,Cheers,04,18,0.0006032095908441931
1188,Cheers,04,19,0.0009972446605186873
1189,Cheers,04,20,0.0007545628681591608
1190,Cheers,04,21,0.000932442113741251
1191,Cheers,04,22,0.0008296951801332102
1192,Cheers,04,23,0.0009533595458293258
1193,Cheers,04,24,0.0007033777091360916
1194,Cheers,04,25,0.0010370024202527842
1195,Cheers,05,0,9.76037474397005e-05
1196,Cheers,05,1,0.0005
1197,Cheers,05,2,0.0014078906306330134
1198,Cheers,05,3,0.0011991810828031984
1199,Cheers,05,4,0.0012647997675870684
1200,Cheers,05,5,0.0010595912133492123
1201,Cheers,05,6,0.0009717056051915756
1202,Cheers,05,7,0.0007222562579070657
1203,Cheers,05,8,0.001140713119177332
1204,Cheers,05,9,0.0007782634261479934
1205,Cheers,05,10,0.0007748703629422923
1206,Cheers,05,11,0.0007185369169643043
1207,Cheers,05,12,0.000723117363377826
1208,Cheers,05,13,0.0005305390657418724
1209,Cheers,05,14,0.0010647782686389155
1210,Cheers,05,15,0.0014529309415488507
1211,Cheers,05,16,0.0010682569530177032
1212,Cheers,05,17,0.0002548260623680068
1213,Cheers,05,18,0.002043055368159004
1214,Cheers,05,19,0.0010285772875927792
1215,Cheers,05,20,0.0004828154089335575
1216,Cheers,05,21,0.0006835706417448736
1217,Cheers,05,22,0.00026310798484746947
1218,Cheers,05,23,0.001130567739799544
1219,Cheers,05,24,0.0008167638023354001
1220,Cheers,05,25,0.0010163671711275715
1221,Cheers,06,0,0.0007803723318975824
1222,Cheers,06,1,0.0007358711756323251
1223,Cheers,06,2,0.0013324628395396888
1224,Cheers,06,3,0.00034290910254259564
1225,Cheers,06,4,0.0007889683763101999
1226,Cheers,06,5,0.00044344716245758983
1227,Cheers,06,6,0.0014648216690259434
1228,Cheers,06,7,0.0008784111705807268
1229,Cheers,06,8,0.0004749465685110425
1230,Cheers,06,9,0.0006236625650635769
1231,Cheers,06,10,0.0016008596503321439
1232,Cheers,06,11,0.0017285031674153346
1233,Cheers,06,12,0.0011466446380113246
1234,Cheers,06,13,0.001037283164995721
1235,Cheers,06,14,0.000797283558844863
1236,Cheers,06,15,0.0003990471617814238
1237,Cheers,06,16,0.0007181228143244222
1238,Cheers,06,17,0.000464185511983372
1239,Cheers,06,18,0.0014994692686363831
1240,Cheers,06,19,0.00039089031400731393
1241,Cheers,06,20,0.0009731016501219711
1242,Cheers,06,21,0.0019874189020192426
1243,Cheers,06,22,0.00116165194595477
1244,Cheers,06,23,0.0005240083154277499
1245,Cheers,06,24,0.0004981204781921146
1246,Full House,01,0,0.0
1247,Full House,01,1,0.002473972899906468
1248,Full House,01,2,0.0012295722713874524
1249,Full House,01,3,0.000829720551584917
1250,Full House,01,4,0.0012998870872816062
1251,Full House,01,5,0.0003080749658395336
1252,Full House,01,6,0.0010304993855201681
1253,Full House,01,7,0.0017431902784645534
1254,Full House,01,8,0.001044278483608226
1255,Full House,01,9,0.0045581724684684724
1256,Full House,01,10,0.0005625162031233016
1257,Full House,01,11,0.001004771172525527
1258,Full House,01,12,0.0001890565699948205
1259,Full House,01,13,0.000681452026583045
1260,Full House,01,14,0.0005965192468723655
1261,Full House,01,15,0.0009262453003435872
1262,Full House,01,16,0.0005416263947665042
1263,Full House,01,17,0.0009613114009351846
1264,Full House,01,18,0.0014753134128116469
1265,Full House,01,19,0.000798044611744964
1266,Full House,01,20,0.000654670746376151
1267,Full House,01,21,0.0023424810064135485
1268,Full House,02,0,0.0011714993811012889
1269,Full House,02,1,0.0036723860757523676
1270,Full House,02,2,0.0012446214745786013
1271,Full House,02,3,0.001723370455893914
1272,Full House,02,4,0.0048845652724541135
1273,Full House,02,5,0.0011748235965858018
1274,Full House,02,6,0.0007735093247932571
1275,Full House,02,7,0.002607693172101155
1276,Full House,02,8,0.001252430719819465
1277,Full House,02,9,0.0003016280018357632
1278,Full House,02,10,0.005727173634667217
1279,Full House,02,11,0.00021337857022387188
1280,Full House,02,12,0.0015102881075077649
1281,Full House,02,13,0.0009227974046812526
1282,Full House,02,14,0.0006340820279712215
1283,Full House,02,15,0.0003154596387754184
1284,Full House,02,16,0.0018059751456174567
1285,Full House,02,17,0.0018599327562772731
1286,Full House,02,18,0.0004783819187901783
1287,Full House,02,19,0.0005927709147352047
1288,Full House,02,20,0.0005893035209758201
1289,Full House,02,21,0.0008240485906028945
1290,Full House,03,0,0.0004519023039602702
1291,Full House,03,1,0.0009040812139859119
1292,Full House,03,2,0.0005845781419105584
1293,Full House,03,3,0.0033734804866833255
1294,Full House,03,4,0.000682122295134356
1295,Full House,03,5,0.0011365477532329523
1296,Full House,03,6,0.002351407651225483
1297,Full House,03,7,0.0012151165298024426
1298,Full House,03,8,0.00032136356363804267
1299,Full House,03,9,0.003296537948392361
1300,Full House,03,10,0.00016107363998969974
1301,Full House,03,11,0.0007562976154950411
1302,Full House,03,12,0.0006877433151037386
1303,Full House,03,13,0.00047567688514892867
1304,Full House,03,14,0.00015436863229391788
1305,Full House,03,15,0.0009403651429407625
1306,Full House,03,16,0.0011897372936392468
1307,Full House,03,17,0.0007873093811783453
1308,Full House,03,18,0.00404990286754218
1309,Full House,03,19,0.00011595852907320973
1310,Full House,03,20,0.005155640680857747
1311,Full House,03,21,0.0003267558980251811
1312,Full House,03,22,7.991688643810437e-05
1313,Full House,03,23,0.0015640708575431982
1314,Full House,04,0,0.010163397526405825
1315,Full House,04,1,0.008826077564765514
1316,Full House,04,2,0.0004604245815488269
1317,Full House,04,3,0.00693279046567834
1318,Full House,04,4,0.01008461529445713
1319,Full House,04,5,0.011333439490111294
1320,Full House,04,6,0.0015549676272363425
1321,Full House,04,7,0.010751917215036629
1322,Full House,04,8,0.010660114906555584
1323,Full House,04,9,0.006103180932054143
1324,Full House,04,10,0.006746534533115685
1325,Full House,04,11,0.00853086227801371
1326,Full House,04,12,0.009189092838221226
1327,Full House,04,13,0.006309475007548745
1328,Full House,04,14,0.0032079683645010303
1329,Full House,04,15,0.002366953044504889
1330,Full House,04,16,0.010804897868981752
1331,Full House,04,17,0.008827294414645978
1332,Full House,04,18,0.005016993872599746
1333,Full House,04,19,0.009187981025298332
1334,Full House,04,20,0.008911415018666023
1335,Full House,04,21,0.011124829159092001
1336,Full House,04,22,0.017471022234305054
1337,Full House,04,23,0.006563763520590459
1338,Full House,04,24,0.008356449358811503
1339,Full House,04,25,0.0003468353619705178
1340,Full House,05,0,0.001440369506599024
1341,Full House,05,1,0.0008833942650709356
1342,Full House,05,2,0.0008915111086050493
1343,Full House,05,3,0.0003588854895135404
1344,Full House,05,4,0.0016632057332161248
1345,Full House,05,5,0.0006463956010646214
1346,Full House,05,6,0.0011401141812558198
1347,Full House,05,7,0.00023081823329362082
1348,Full House,05,8,0.0009571244004551402
1349,Full House,05,9,0.0008655701592944389
1350,Full House,05,10,0.0008333518670197534
1351,Full House,05,11,0.0028417115909151443
1352,Full House,05,12,0.0008199995013483411
1353,Full House,05,13,0.0006179465727597274
1354,Full House,05,14,0.0013509714581703956
1355,Full House,05,15,0.003651025987788958
1356,Full House,05,16,0.0017338144017809173
1357,Full House,05,17,0.001394957393295297
1358,Full House,05,18,0.0003787197725424096
1359,Full House,05,19,0.0006607675952660608
1360,Full House,05,20,0.0007953893703894852
1361,Full House,05,21,0.00019525466739682906
1362,Full House,05,22,0.0002918200115328146
1363,Full House,05,23,0.001113881181016206
1364,Full House,05,24,0.002138310128566881
1365,Full House,05,25,0.0013356201368249485
1366,Saved By The Bell,01,0,0.00120579777463276
1367,Saved By The Bell,01,1,0.000677456247927485
1368,Saved By The Bell,01,2,0.0008382406032224213
1369,Saved By The Bell,01,3,0.0010447585318663476
1370,Saved By The Bell,01,4,0.0016110869145338899
1371,Saved By The Bell,01,5,0.0009338277750227669
1372,Saved By The Bell,01,6,0.0009980067900867955
1373,Saved By The Bell,01,7,0.0009865763738087403
1374,Saved By The Bell,01,8,0.0012612219302375876
1375,Saved By The Bell,01,9,0.0008548125022242895
1376,Saved By The Bell,01,10,0.0006569937733240701
1377,Saved By The Bell,01,11,0.0010992859166593474
1378,Saved By The Bell,01,12,0.0016299884473951044
1379,Saved By The Bell,01,13,0.001022289478890806
1380,Seinfeld,01,0,0.0001488213904972509
1381,Seinfeld,01,1,0.0016393870614059103
1382,Seinfeld,01,2,0.0006143599671265614
1383,Seinfeld,01,3,0.0004869734599464329
1384,Seinfeld,01,4,0.0016030236757853316
1385,Seinfeld,02,0,0.007893676251586133
1386,Seinfeld,02,1,0.0010113086226528987
1387,Seinfeld,02,2,0.0060803729020814275
1388,Seinfeld,02,3,0.0014668986288537552
1389,Seinfeld,02,4,0.0013782706433343058
1390,Seinfeld,02,5,0.005991376581703693
1391,Seinfeld,02,6,0.0018874566574465213
1392,Seinfeld,02,7,0.0006941606359797924
1393,Seinfeld,02,8,0.005589014864671196
1394,Seinfeld,02,9,0.00047830686900692676
1395,Seinfeld,02,10,0.005550447854271236
1396,Seinfeld,02,11,0.006041787412411884
1397,Seinfeld,03,0,0.0002940960223512977
1398,Seinfeld,03,1,0.0007518091199693879
1399,Seinfeld,03,2,0.004360378498410284
1400,Seinfeld,03,3,0.000602990597812121
1401,Seinfeld,03,4,0.0004763621252143501
1402,Seinfeld,03,5,0.005637931246233808
1403,Seinfeld,03,6,0.0012691255290198614
1404,Seinfeld,03,7,0.0009831474390063965
1405,Seinfeld,03,8,0.0006205675647486075
1406,Seinfeld,03,9,0.0006051695661442569
1407,Seinfeld,03,10,0.005926047546536909
1408,Seinfeld,03,11,0.00016277217411371305
1409,Seinfeld,03,12,0.000497829457103502
1410,Seinfeld,03,13,0.002746062365845517
1411,Seinfeld,03,14,0.00527867540666823
1412,Seinfeld,03,15,0.004449255933702138
1413,Seinfeld,03,16,0.0006403741775287639
1414,Seinfeld,03,17,0.000924163949365387
1415,Seinfeld,03,18,0.0014183677836822283
1416,Seinfeld,03,19,0.00020181350382642276
1417,Seinfeld,03,20,0.005911703912305269
1418,Seinfeld,03,21,0.007085880351175834
1419,Seinfeld,04,0,0.005160648591397716
1420,Seinfeld,04,1,0.0011040112220879047
1421,Seinfeld,04,2,0.0002074664666219362
1422,Seinfeld,04,3,0.000732856018118773
1423,Seinfeld,04,4,0.001711140049444969
1424,Seinfeld,04,5,0.000490177898110387
1425,Seinfeld,04,6,0.005550062005792646
1426,Seinfeld,04,7,0.0014996392607351666
1427,Seinfeld,04,8,0.001450294503153647
1428,Seinfeld,04,9,0.0003812633272770403
1429,Seinfeld,04,10,0.0008131625354558296
1430,Seinfeld,04,11,0.000785350303274353
1431,Seinfeld,04,12,0.001817482749947335
1432,Seinfeld,04,13,0.001218306338257816
1433,Seinfeld,04,14,0.006081428225077023
1434,Seinfeld,04,15,0.0007025655682702972
1435,Seinfeld,04,16,0.001064081059848103
1436,Seinfeld,04,17,0.005848265929107373
1437,Seinfeld,04,18,0.000809396484765906
1438,Seinfeld,04,19,0.0017416440245496705
1439,Seinfeld,04,20,0.0028411523935779116
1440,Seinfeld,04,21,0.0012614453467769422
1441,Seinfeld,05,0,0.0008907124618942935
1442,Seinfeld,05,1,0.004987221172821488
1443,Seinfeld,05,2,0.0018102870271984976
1444,Seinfeld,05,3,0.0010663602304864749
1445,Seinfeld,05,4,0.00041377628399487024
1446,Seinfeld,05,5,0.005525300829560269
1447,Seinfeld,05,6,0.0007874967911287445
1448,Seinfeld,05,7,0.0021514839880683503
1449,Seinfeld,05,8,0.0019131631600548002
1450,Seinfeld,05,9,0.0002973535533749628
1451,Seinfeld,05,10,0.002221340427165564
1452,Seinfeld,05,11,0.006191163271605758
1453,Seinfeld,05,12,0.002219377774236758
1454,Seinfeld,05,13,0.0006306856234902225
1455,Seinfeld,05,14,0.0007491497463702288
1456,Seinfeld,05,15,0.0005768988274328647
1457,Seinfeld,05,16,0.0009529810601967337
1458,Seinfeld,05,17,0.0021128269826952524
1459,Seinfeld,05,18,0.0010535848422281546
1460,Seinfeld,05,19,0.006079510645581533
1461,Seinfeld,06,0,0.0052409893422395515
1462,Seinfeld,06,1,0.005007944963034106
1463,Seinfeld,06,2,0.0012610641491541735
1464,Seinfeld,06,3,0.0008936966069729612
1465,Seinfeld,06,4,0.00031401602064239494
1466,Seinfeld,06,5,0.005695649929383404
1467,Seinfeld,06,6,0.0003143826531590788
1468,Seinfeld,06,7,0.006003781351626117
1469,Seinfeld,06,8,0.0017657741118645447
1470,Seinfeld,06,9,0.0011510710052404062
1471,Seinfeld,06,10,0.001224232402754468
1472,Seinfeld,06,11,0.0002853127670875046
1473,Seinfeld,06,12,0.0009449784365096022
1474,Seinfeld,06,13,0.0003629632117530938
1475,Seinfeld,06,14,0.0009119181809377681
1476,Seinfeld,06,15,0.005506371982692546
1477,Seinfeld,06,16,0.000108247677962106
1478,Seinfeld,06,17,9.392013344883927e-05
1479,Seinfeld,06,18,0.0008755352417656336
1480,Seinfeld,06,19,0.0009863495068501101
1481,Seinfeld,06,20,0.0016884196447993548
1482,Seinfeld,06,21,0.00042420716256928655
1483,Seinfeld,06,22,0.00019097587701520467
1484,The Golden Girls,01,0,0.0012921560478962781
1485,The Golden Girls,01,1,0.0007808980662648129
1486,The Golden Girls,01,2,0.0009510016591325218
1487,The Golden Girls,01,3,0.0013281089969834417
1488,The Golden Girls,01,4,0.000958057441518038
1489,The Golden Girls,01,5,0.0008476968172434144
1490,The Golden Girls,01,6,0.000573384668733799
1491,The Golden Girls,01,7,0.001316717865403239
1492,The Golden Girls,01,8,0.000494826386806328
1493,The Golden Girls,01,9,0.0010244101582695482
1494,The Golden Girls,01,10,0.0008845746240032194
1495,The Golden Girls,01,11,0.0008127602305506923
1496,The Golden Girls,01,12,0.0007456519840453622
1497,The Golden Girls,01,13,0.0008329386627585587
1498,The Golden Girls,01,14,0.0008583454964577444
1499,The Golden Girls,01,15,0.0012601284307000543
1500,The Golden Girls,01,16,0.0008528147192687132
1501,The Golden Girls,01,17,0.0011485958621632727
1502,The Golden Girls,01,18,0.0006360366973027226
1503,The Golden Girls,01,19,0.001162484797199076
1504,The Golden Girls,01,20,0.0009286943391189074
1505,The Golden Girls,01,21,0.000865780639012713
1506,The Golden Girls,01,22,0.0007144402256627146
1507,The Golden Girls,01,23,0.0007712197653819013
1508,The Golden Girls,01,24,0.0006798504966237486
1509,The Golden Girls,02,0,0.0009268398272438697
1510,The Golden Girls,02,1,0.0006146663490453639
1511,The Golden Girls,02,2,5.900749395173187e-05
1512,The Golden Girls,02,3,0.0008650567804587357
1513,The Golden Girls,02,4,0.0002753151814706407
1514,The Golden Girls,02,5,0.002295907130517845
1515,The Golden Girls,02,6,0.002018800802595582
1516,The Golden Girls,02,7,0.0008097065104596204
1517,The Golden Girls,02,8,0.006675014867053878
1518,The Golden Girls,02,9,0.0010788627748196616
1519,The Golden Girls,02,10,0.0008947033568542578
1520,The Golden Girls,02,11,0.0003792052614424271
1521,The Golden Girls,02,12,0.0020602084290222054
1522,The Golden Girls,02,13,0.0011133093953798183
1523,The Golden Girls,02,14,0.0006517890258076686
1524,The Golden Girls,02,15,0.0004984785824384062
1525,The Golden Girls,02,16,0.0006705990190817124
1526,The Golden Girls,02,17,0.0006002988370124141
1527,The Golden Girls,02,18,0.0013998578643048011
1528,The Golden Girls,02,19,0.000343981741764423
1529,The Golden Girls,02,20,0.0007697048680251299
1530,The Golden Girls,02,21,0.00034373786081609326
1531,The Golden Girls,02,22,0.0003444145142750655
1532,The Golden Girls,02,23,0.001765128674581963
1533,The Golden Girls,02,24,0.005743625063538541
1534,The Golden Girls,02,25,0.0014163603203588115
1535,The Golden Girls,03,0,0.0006626864461431747
1536,The Golden Girls,03,1,0.0017369141037756925
1537,The Golden Girls,03,2,0.0007233067726905278
1538,The Golden Girls,03,3,0.0010438726483800365
1539,The Golden Girls,03,4,0.0012339054265939925
1540,The Golden Girls,03,5,0.0008429142071334916
1541,The Golden Girls,03,6,0.0006360001782056404
1542,The Golden Girls,03,7,0.002320816742834153
1543,The Golden Girls,03,8,0.0005487973903862815
1544,The Golden Girls,03,9,0.0010989107147551152
1545,The Golden Girls,03,10,0.001027553341500964
1546,The Golden Girls,03,11,0.0007489884675387974
1547,The Golden Girls,03,12,0.0012800567252349948
1548,The Golden Girls,03,13,0.0011364436889194874
1549,The Golden Girls,03,14,0.00140595863899114
1550,The Golden Girls,03,15,0.0020263442239266106
1551,The Golden Girls,03,16,0.0005685488584306916
1552,The Golden Girls,03,17,0.0009824784011378145
1553,The Golden Girls,03,18,0.0009824784011378145
1554,The Golden Girls,03,19,0.0009246178345510022
1555,The Golden Girls,03,20,0.0008200655068890905
1556,The Golden Girls,03,21,0.0009881243601466514
1557,The Golden Girls,03,22,0.0015381959584421768
1558,The Golden Girls,03,23,0.0042245472661103095
1559,The Golden Girls,03,24,0.0009538693466161219
1560,The Golden Girls,04,0,0.00024254183846713557
1561,The Golden Girls,04,1,0.000528680941052075
1562,The Golden Girls,04,2,0.002033511219771106
1563,The Golden Girls,04,3,0.0009526323013964035
1564,The Golden Girls,04,4,0.0011135514588386081
1565,The Golden Girls,04,5,0.0003944385734207768
1566,The Golden Girls,04,6,0.0003944385734207768
1567,The Golden Girls,04,7,0.0007995804339003362
1568,The Golden Girls,04,8,0.0006051163434959779
1569,The Golden Girls,04,9,0.00017417142216040696
1570,The Golden Girls,04,10,0.0003263243190674054
1571,The Golden Girls,04,11,0.0009431887100139402
1572,The Golden Girls,04,12,0.0003485028329224831
1573,The Golden Girls,04,13,0.000414001888695512
1574,The Golden Girls,04,14,0.0005276352348118267
1575,The Golden Girls,04,15,0.0012560417209082485
1576,The Golden Girls,04,16,0.0011161040569956388
1577,The Golden Girls,04,17,0.0005499717761255568
1578,The Golden Girls,04,18,0.002158965962530336
1579,The Golden Girls,04,19,0.0004945106342255793
1580,The Golden Girls,04,20,0.0007203963187990837
1581,The Golden Girls,04,21,0.00044144042869768513
1582,The Golden Girls,04,22,0.00032738775482720617
1583,The Golden Girls,04,23,0.00046213960500705626
1584,The Golden Girls,04,24,0.0006564761948323775
1585,The Golden Girls,05,0,0.0006634854648163626
1586,The Golden Girls,05,1,0.00026799735938948
1587,The Golden Girls,05,2,0.0003511073476786491
1588,The Golden Girls,05,3,0.0008425721865624552
1589,The Golden Girls,05,4,0.0006384993508165971
1590,The Golden Girls,05,5,0.00037946562730536195
1591,The Golden Girls,05,6,0.0006584762438083264
1592,The Golden Girls,05,7,0.00042968320629134857
1593,The Golden Girls,05,8,0.0004902175669387968
1594,The Golden Girls,05,9,0.00033088386599923854
1595,The Golden Girls,05,10,0.0006417258975444984
1596,The Golden Girls,05,11,0.00025229911662163324
1597,The Golden Girls,05,12,0.0005345519687949946
1598,The Golden Girls,05,13,0.0006668433704278499
1599,The Golden Girls,05,14,0.0007475177836570852
1600,The Golden Girls,05,15,0.0005054144694803834
1601,The Golden Girls,05,16,0.0007032409747589872
1602,The Golden Girls,05,17,0.0006711891676043176
1603,The Golden Girls,05,18,0.0007575353998507199
1604,The Golden Girls,05,19,0.0005388954611695684
1605,The Golden Girls,05,20,0.0006101520884590101
1606,The Golden Girls,05,21,0.00025784383846429393
1607,The Golden Girls,05,22,0.0003503086357946062
1608,The Golden Girls,05,23,0.0005969104752937964
1609,The Golden Girls,05,24,0.0003974154371101735
1610,The Golden Girls,06,0,0.00042990785126358224
1611,The Golden Girls,06,1,0.0004288744016863135
1612,The Golden Girls,06,2,0.0004251532567794355
1613,The Golden Girls,06,3,0.0005319199627892746
1614,The Golden Girls,06,4,0.0003485020677551221
1615,The Golden Girls,06,5,0.0009897063660920362
1616,The Golden Girls,06,6,0.0003614106566850889
1617,The Golden Girls,06,7,0.0007364788093702316
1618,The Golden Girls,06,8,0.0004571855584516074
1619,The Golden Girls,06,9,0.0012871406059582434
1620,The Golden Girls,06,10,0.001611397554720524
1621,The Golden Girls,06,11,0.0002815281757222816
1622,The Golden Girls,06,12,0.000704780553146743
1623,The Golden Girls,06,13,0.00036015860111229575
1624,The Golden Girls,06,14,0.00142898112818921
1625,The Golden Girls,06,15,0.00046507422827927965
1626,The Golden Girls,06,16,0.0003910054497489135
1627,The Golden Girls,06,17,0.000717098651560334
1628,The Golden Girls,06,18,0.0004293497091075273
1629,The Golden Girls,06,19,0.0008854050023922936
1630,The Golden Girls,06,20,0.000659160439329772
1631,The Golden Girls,06,21,0.0005421180068011048
1632,The Golden Girls,06,22,0.00043274164764582303
1633,The Golden Girls,06,23,0.0004013275931324806
1634,The Golden Girls,06,24,0.0004013275931324806
1635,The Golden Girls,06,25,0.0018474070667020516
1636,Who's the Boss?,01,0,0.001299769036255498
1637,Who's the Boss?,01,1,0.001925953918849904
1638,Who's the Boss?,01,2,0.0010865309297634618
1639,Who's the Boss?,01,3,0.0010426875191687965
1640,Who's the Boss?,01,4,0.0008199418937361315
1641,Who's the Boss?,01,5,0.0006202273399572828
1642,Who's the Boss?,01,6,0.0014868017056333363
1643,Who's the Boss?,01,7,0.0009850177217941923
1644,Who's the Boss?,01,8,0.001620545230386997
1645,Who's the Boss?,01,9,0.001378632222938462
1646,Who's the Boss?,01,10,0.006498552885548565
1647,Who's the Boss?,01,11,0.0013088701630241811
1648,Who's the Boss?,01,12,0.0019541206728524423
1649,Who's the Boss?,01,13,0.0016887941634373092
1650,Who's the Boss?,01,14,0.0015828050930815584
1651,Who's the Boss?,01,15,0.007280544273544281
1652,Who's the Boss?,01,16,0.0018041799343202413
1653,Who's the Boss?,01,17,0.001441751364493893
1654,Who's the Boss?,01,18,0.0006540072130723016
1655,Who's the Boss?,01,19,0.001371000809560424
1656,Who's the Boss?,01,20,0.00039608454774015103
1657,Who's the Boss?,01,21,0.0022785467560472563
1658,Boy Meets World,01,0,0.0003291391198318505
1659,Boy Meets World,01,1,0.0010315163102229234
1660,Boy Meets World,01,2,0.0004378090845917344
1661,Boy Meets World,01,3,0.00413944714330296
1662,Boy Meets World,01,4,0.005309418901354773
1663,Boy Meets World,01,5,0.00572137211892678
1664,Boy Meets World,01,6,0.0005117706055395717
1665,Boy Meets World,01,7,0.0013867026353556254
1666,Boy Meets World,01,8,0.004730273635469869
1667,Boy Meets World,01,9,0.0009880818564323188
1668,Boy Meets World,01,10,0.0003754069700869287
1669,Boy Meets World,01,11,0.0008917331381864446
1670,Boy Meets World,01,12,0.0011844305803534164
1671,Boy Meets World,01,13,0.0001724623498500538
1672,Boy Meets World,01,14,0.0008909700239787926
1673,Boy Meets World,01,15,0.0011054369579719882
1674,Boy Meets World,01,16,0.0014505143656085141
1675,Boy Meets World,01,17,0.0007523146849516148
1676,Boy Meets World,01,18,0.0007324761471395226
1677,Boy Meets World,01,19,0.0009113484941946554
1678,Boy Meets World,01,20,0.0009474041005036727
1679,Boy Meets World,01,21,9.549931070918229e-05
1680,Boy Meets World,02,0,0.000811079901208696
1681,Boy Meets World,02,1,0.0025123847556208162
1682,Boy Meets World,02,2,0.0009956067649662984
1683,Boy Meets World,02,3,0.0024895918834360402
1684,Boy Meets World,02,4,0.0019003847959812106
1685,Boy Meets World,02,5,0.0012340295247896598
1686,Boy Meets World,02,6,0.00037043840451225524
